0x0	0x2
0x9b7	0x9b9
0x9d4	0x9d5
0xa40	0xa41
0xa4b	0xa4c
0xa98	0xa99
0xaa0	0xaa2
0xaad	0xaae
0xab5	0xab6
0xafe	0xaff
0xb57	0xb58
0xc33	0xc34
0xd0d	0xd0e
0xf96	0xf97
0x12d1	0x12d2
0x130f	0x1310
0x1a72	0x1a73
0x1cfe	0x1cff
0x1d4d	0x1d4e
0x1d82	0x1d83
0x1e18	0x1e19
0x1e27	0x1e28
0x1eb0	0x1eb1
0x1ed6	0x1ed7
0x1f58	0x1f59
0x1f93	0x1f94
0x208e	0x208f
0x20fb	0x20fd
0x2109	0x210b
0x2116	0x2117
0x2140	0x2141
0x217a	0x217b
0x21b6	0x21b8
0x21c4	0x21c6
0x21d1	0x21d2
0x21fb	0x21fc
0x2278	0x227a
0x22c6	0x22c7
0x23cc	0x23ce
0x23da	0x23dc
0x23e7	0x23e8
0x2411	0x2412
0x242f	0x2430
0x25be	0x25c0
0x25cc	0x25ce
0x25d9	0x25da
0x2603	0x2604
0x267a	0x267b
0x2796	0x2799
0x296d	0x2970
0xe1bda	0xd
0xe25da	0x40
0xe2fda	0x4b
0xe39da	0x56
0xe43da	0x61
0xe4dda	0x6c
0xe57da	0x76
0xe61da	0x87
0xe6bda	0x92
0xe75da	0x9d
0xe7fda	0xa8
0xe89da	0xb2
0xe93da	0xce
0xe9dda	0xd9
0xea7da	0xe4
0xeb1da	0xef
0xebbda	0xf9
0xec5da	0x10a
0xecfda	0x115
0xed9da	0x120
0xee3da	0x12b
0xeedda	0x135
0xef7da	0x15c
0xf01da	0x167
0xf0bda	0x172
0xf15da	0x17d
0xf1fda	0x188
0xf29da	0x192
0xf33da	0x1a3
0xf3dda	0x1ae
0xf47da	0x1b9
0xf51da	0x1c4
0xf5bda	0x1ce
0xf65da	0x1ea
0xf6fda	0x1f5
0xf79da	0x200
0xf83da	0x20b
0xf8dda	0x215
0xf97da	0x226
0xfa1da	0x231
0xfabda	0x23c
0xfb5da	0x247
0xfbfda	0x252
0x21980x20eb	0x21990x20eb
0x21980x21a6	0x21990x21a6
0x21980x23bc	0x21990x23bc
0x7055f	0x70580
0x21a50x21a6	0x21a7
0x704a10x21a6	0x704c2
0xbf1	0xbf8
0x8e2	0x8e9
0x1e7f	0x1e88
0xfe6	0xfe7
0x1f28	0x1f29
0x2673	0x2676
0x1fdb	0x1fde
0x20d6	0x20d9
0x255	0xfc9da
0x276	0x279
0x296	0x299
0x2b6	0x2b9
0x2ec	0x2ef
0x30c	0x30f
0x321	0x324
0x341	0x344
0x361	0x364
0x381	0x384
0x3ae	0x3b1
0x3ce	0x3d1
0x3fb	0x3fe
0x410	0x413
0x430	0x433
0x445	0x448
0x465	0x468
0x47a	0x47d
0x49c	0x49f
0x4bc	0x4bf
0x4dc	0x4df
0x4f1	0x4f4
0x511	0x514
0x526	0x529
0x548	0x54b
0x55d	0x560
0x572	0x575
0x592	0x595
0x5bf	0x5c2
0x5df	0x5e2
0x5ff	0x602
0x61f	0x622
0x63f	0x642
0x65f	0x662
0x67f	0x682
0x69f	0x6a2
0x6c1	0x6c4
0x6e1	0x6e4
0x703	0x706
0x731	0x734
0x759	0x75c
0x880	0x883
0x894	0x89a
0x1e1c	0x1e1f
0x1e30	0x1e37
0x2799	0x279c
0x2970	0x2972
0x6b38	0x6b59
0x6b5c	0x6b7d
0x6b80	0x6ba1
0x6ba4	0x6bc5
0x6bc8	0x6be9
0x6bec	0x6c0d
0x397e9	0x3980a
0x39811	0x39832
0x47198	0x471b9
0x471c0	0x471e1
0x47234	0x472570xc11
0x626a3	0x626c4
0x702f9	0x7031a
0x70321	0x70342
0x70371	0x70392
0x70457	0x70478
0x7047f	0x704a10x20eb
0x70696	0x706b8
0x7079c	0x707be
0x785	0x786
0x7be	0x7bf
0x7cf	0x7d0
0x7d4	0x7d5
0x7f3	0x7f4
0x808	0x809
0x80d	0x80e
0x842	0x843
0x9ca	0x9cb
0x9e0	0x9e1
0xa11	0xa12
0xa18	0xa19
0xa20	0xa23
0xa23	0xa27
0xa30	0xa32
0xa4f	0xa51
0xa64	0xa65
0xa73	0xa74
0xa87	0xa89
0xac1	0xac2
0xb0a	0xb0b
0xb1b	0xb1c
0xb2a	0xb2b
0xb31	0xb32
0xb39	0xb3c
0xb3c	0xb3e
0xbd6	0xbd8
0xc16	0xc17
0xc1b	0xc1c
0xc3f	0xc40
0xd19	0xd1a
0xe4f	0xe50
0xe54	0xe55
0xfa2	0xfa3
0x10b3	0x10b4
0x119b	0x119d
0x1294	0x1295
0x1299	0x129a
0x12dd	0x12de
0x12f2	0x12f3
0x12f7	0x12f8
0x131b	0x131c
0x1332	0x1333
0x1337	0x1338
0x1a55	0x1a56
0x1a5a	0x1a5b
0x1a7e	0x1a7f
0x1d0a	0x1d0b
0x1d59	0x1d5a
0x1d6a	0x1d6b
0x1d6f	0x1d70
0x1d8e	0x1d8f
0x1da3	0x1da4
0x1da8	0x1da9
0x1ddd	0x1dde
0x1ebc	0x1ebd
0x1ee2	0x1ee3
0x1f64	0x1f65
0x1f7b	0x1f7c
0x1f80	0x1f81
0x2076	0x2077
0x207b	0x207c
0x2122	0x2123
0x2186	0x2187
0x21dd	0x21de
0x2297	0x2299
0x22d2	0x22d3
0x23f3	0x23f4
0x25e5	0x25e6
0x2cf0	0x2cf1
0x2cf6	0x2cf7
0x2d1c	0x2d1d
0x2d34	0x2d35
0x2de1	0x2de2
0x2de7	0x2de8
0x2e0d	0x2e0e
0x2e1c	0x2e1d
0x2e27	0x2e28
0x2e2d	0x2e2e
0x2e53	0x2e54
0x2e5e	0x2e5f
0x2e64	0x2e65
0x2e8a	0x2e8b
0x2f03	0x2f06
0x2f07	0x2f08
0x2f2d	0x2f2e
0x2f38	0x2f39
0x2f3e	0x2f3f
0x2f64	0x2f65
0x2f6f	0x2f70
0x2f75	0x2f76
0x2f9b	0x2f9c
0x2fb4	0x2fb5
0x2ff6	0x2ff7
0x2ffc	0x2ffd
0x3022	0x3023
0x3036	0x3037
0x317b	0x317c
0x3181	0x3182
0x31a7	0x31a8
0x31b6	0x31b7
0x32b0	0x32b1
0x32b6	0x32b7
0x32dc	0x32dd
0x32ec	0x32ed
0x3381	0x3382
0x3394	0x3395
0x33a1	0x33a2
0x33b5	0x33b7
0x33be	0x33c0
0x33cf	0x33d0
0x33e1	0x33e2
0x33f5	0x33f6
0x3409	0x340a
0x836	0x838
0xb5d	0xb5f
0xbc6	0xbc7
0xd4d	0xd4e
0xff6	0xff7
0x1359	0x135a
0x1dd1	0x1dd3
0x1f48	0x1f49
0x2158	0x16e40
0x2213	0x18240
0x2429	0x242b
0x243a	0x243c
0x261b	0x1b440
0x2644	0x2645
0x2685	0x2687
0x21a30x20eb	0x21a50x20eb
0x21a30x21a6	0x21a50x21a6
0x21a30x23bc	0x21a50x23bc
0x890	0x891
0x1e2c	0x1e2d
0xa41	0xa43
0xa4c	0xa4f
0xa99	0xa9b
0xaae	0xab0
0xb58	0xb5a
0x2d3fS0x77a	0x2d40S0x77a
0x2d45S0x77a	0x2d46S0x77a
0x2d6bS0x77a	0x2d6cS0x77a
0x2d91S0x77a	0x2d92S0x77a
0x2d9fS0x77a	0x2da0S0x77a
0x331fS0x7b3	0x7cb
0x32f7S0x7b3	0x32f8S0x7b3
0x32fdS0x7b3	0x32feS0x7b3
0x331aS0x7b3	0x331bS0x7b3
0x30c0S0x7e8	0x800
0x308fS0x7e8	0x3090S0x7e8
0x3095S0x7e8	0x3096S0x7e8
0x30bbS0x7e8	0x30bcS0x7e8
0x312cS0xd0e	0xd26
0x30fdS0xd0e	0x3100S0xd0e
0x3101S0xd0e	0x3102S0xd0e
0x3127S0xd0e	0x3128S0xd0e
0x312cS0xf97	0xfaf
0x30fdS0xf97	0x3100S0xf97
0x3101S0xf97	0x3102S0xf97
0x3127S0xf97	0x3128S0xf97
0x312cS0x12d2	0x12ea
0x30fdS0x12d2	0x3100S0x12d2
0x3101S0x12d2	0x3102S0x12d2
0x3127S0x12d2	0x3128S0x12d2
0x2da4S0x1cff	0x1d17
0x2d3fS0x1cff	0x2d40S0x1cff
0x2d45S0x1cff	0x2d46S0x1cff
0x2d6bS0x1cff	0x2d6cS0x1cff
0x2d91S0x1cff	0x2d92S0x1cff
0x2d9fS0x1cff	0x2da0S0x1cff
0x331fS0x1d4e	0x1d66
0x32f7S0x1d4e	0x32f8S0x1d4e
0x32fdS0x1d4e	0x32feS0x1d4e
0x331aS0x1d4e	0x331bS0x1d4e
0x30c0S0x1d83	0x1d9b
0x308fS0x1d83	0x3090S0x1d83
0x3095S0x1d83	0x3096S0x1d83
0x30bbS0x1d83	0x30bcS0x1d83
0x312cS0x1eb1	0x1ec9
0x30fdS0x1eb1	0x3100S0x1eb1
0x3101S0x1eb1	0x3102S0x1eb1
0x3127S0x1eb1	0x3128S0x1eb1
0x1f4dS0x1f94	0x1f9c
0x1f4dS0x208f	0x2097
0x3089S0x2117	0x212f
0x3041S0x2117	0x3042S0x2117
0x3047S0x2117	0x3048S0x2117
0x306dS0x2117	0x306eS0x2117
0x3084S0x2117	0x3085S0x2117
0x3089S0x21d2	0x21ea
0x3041S0x21d2	0x3042S0x21d2
0x3047S0x21d2	0x3048S0x21d2
0x306dS0x21d2	0x306eS0x21d2
0x3084S0x21d2	0x3085S0x21d2
0x3089S0x23e8	0x2400
0x3041S0x23e8	0x3042S0x23e8
0x3047S0x23e8	0x3048S0x23e8
0x306dS0x23e8	0x306eS0x23e8
0x3084S0x23e8	0x3085S0x23e8
0x3089S0x25da	0x25f2
0x3041S0x25da	0x3042S0x25da
0x3047S0x25da	0x3048S0x25da
0x306dS0x25da	0x306eS0x25da
0x3084S0x25da	0x3085S0x25da
0x10cbS0x99f	0x9a9
0x283bS0x2b7	0x283eS0x2b7
0x2845S0x2b7	0x2c7
0x283eS0x2b7	0x2841S0x2b7
0x2c01S0x39143	0x2c02S0x39143
0xbfeS0x2c6	0xbffS0x2c6
0xc03S0x2c6	0xc04S0x2c6
0x1f4dS0xc11	0xc30
0x28a3S0x342	0x28a6S0x342
0x28b9S0x342	0x28bcS0x342
0x708c9S0x342	0x352
0x28a6S0x342	0x28a9S0x342
0x1f4dS0xce6	0xcef
0x2c01S0x39264	0x2c02S0x39264
0xe6aS0x3be	0xe6bS0x3be
0xe71S0x3be	0xe72S0x3be
0xe82S0x3be	0xe83S0x3be
0xe88S0x3be	0xe8aS0x3be
0x2bf8S0x39290	0x2bf9S0x39290
0x2bf8S0x392e4	0x2bf9S0x392e4
0x1f4dS0xf6f	0xf78
0x2c01S0x39373	0x2c02S0x39373
0x2bc9S0x3939f	0x2bcaS0x3939f
0x2883S0x4bd	0x2886S0x4bd
0x2895S0x4bd	0x4cd
0x2886S0x4bd	0x288bS0x4bd
0x2bc9S0x39414	0x2bcaS0x39414
0x2c01S0x39440	0x2c02S0x39440
0x2bfdS0x3946c	0x39499
0x2bf8S0x3946c	0x2bf9S0x3946c
0x2c01S0x394bc	0x2c02S0x394bc
0x3417S0x394e8	0x3418S0x394e8
0x2c01S0x3953c	0x2c02S0x3953c
0x2c01S0x39568	0x2c02S0x39568
0x128eS0x5a2	0x5a8
0x283bS0x5c0	0x283eS0x5c0
0x2845S0x5c0	0x5d0
0x283eS0x5c0	0x2841S0x5c0
0x2bc9S0x395dd	0x2bcaS0x395dd
0x1f4dS0x12aa	0x12b3
0x283bS0x620	0x283eS0x620
0x2845S0x620	0x630
0x283eS0x620	0x2841S0x620
0x2c01S0x3964b	0x2c02S0x3964b
0x1f4dS0x1a50	0x1a6f
0x34c6S0x336f	0x34c7S0x336f
0x3417S0x39773	0x3418S0x39773
0x1f4dS0x1e89	0x1e92
0x128eS0x9ec	0x9fb
0x26b0S0x9f8	0xa03
0x2693S0x9f8	0x2695S0x9f8
0x2698S0x9f8	0x2699S0x9f8
0x26a1S0x9f8	0x26a2S0x9f8
0x26a8S0x9f8	0x26a9S0x9f8
0x26aeS0x9f8	0x26b0S0x9f8
0x10cbS0xcee	0xd00
0x10cbS0xf77	0xf89
0x10cbS0x12b2	0x12c4
0x2883S0x1d16	0x2886S0x1d16
0x2895S0x1d16	0x1d26
0x2886S0x1d16	0x288bS0x1d16
0x10cbS0x1e91	0x1ea3
0x10cbS0x2161	0x216c
0xe6aS0x2280	0xe6bS0x2280
0xe71S0x2280	0xe72S0x2280
0xe82S0x2280	0xe83S0x2280
0xe88S0x2280	0xe8aS0x2280
0x70a79S0x2280	0x229f
0x1f4dS0x261c	0x2627
0x34d8S0x279a	0x34d9S0x279a
0x34d8S0x27a5	0x34d9S0x27a5
0x34d8S0x27b5	0x34d9S0x27b5
0x7082dS0x2971	0x297e
0x2731S0x2971	0x2732S0x2971
0x70808S0x297b	0x298d
0x2720S0x297b	0x2721S0x297b
0x20e4S0x20fc	0x20e6S0x20fc
0x20eaS0x20fc	0x2106
0x20e4S0x21b7	0x20e6S0x21b7
0x20eaS0x21b7	0x21c1
0x20e4S0x23cd	0x20e6S0x23cd
0x20eaS0x23cd	0x23d7
0x20e4S0x25bf	0x20e6S0x25bf
0x20eaS0x25bf	0x25c9
0x281fS0x277	0x2822S0x277
0x282dS0x277	0x34dfS0x2823S0x277
0x70879S0x277	0x287
0x2822S0x277	0x2825S0x277
0x34e6S0x2823S0x277	0x34e7S0x2823S0x277
0x2854S0x2ed	0x2857S0x2ed
0x2869S0x2ed	0x34c9S0x2858S0x2ed
0x708a3S0x2ed	0x2fd
0x2857S0x2ed	0x285aS0x2ed
0x34d8S0x2858S0x2ed	0x34d9S0x2858S0x2ed
0x2854S0x322	0x2857S0x322
0x2869S0x322	0x34c9S0x2858S0x322
0x708a3S0x322	0x332
0x2857S0x322	0x285aS0x322
0x34d8S0x2858S0x322	0x34d9S0x2858S0x322
0x2aebS0x362	0x2aeeS0x362
0x2af9S0x362	0x3501S0x2aefS0x362
0x2b09S0x362	0x3501S0x2afaS0x362
0x2b21S0x362	0x2b24S0x362
0x2b3aS0x362	0x2b3dS0x362
0x2b48S0x362	0x372
0x2aeeS0x362	0x2af1S0x362
0x2b24S0x362	0x2b28S0x362
0x2b3dS0x362	0x2b48S0x362
0x350aS0x2aefS0x362	0x350bS0x2aefS0x362
0x350aS0x2afaS0x362	0x350bS0x2afaS0x362
0x28caS0x382	0x28cdS0x382
0x28d7S0x382	0x2727S0x28ceS0x382
0x708efS0x382	0x392
0x28cdS0x382	0x28cfS0x382
0x2731S0x28ceS0x382	0x2732S0x28ceS0x382
0x2854S0x3af	0x2857S0x3af
0x2869S0x3af	0x34c9S0x2858S0x3af
0x708a3S0x3af	0x3bf
0x2857S0x3af	0x285aS0x3af
0x34d8S0x2858S0x3af	0x34d9S0x2858S0x3af
0x2743S0x3cf	0x2746S0x3cf
0x2750S0x3cf	0x26b3S0x2747S0x3cf
0x70853S0x3cf	0x3df
0x2746S0x3cf	0x2748S0x3cf
0x26c3S0x2747S0x3cf	0x26c4S0x2747S0x3cf
0x2743S0x411	0x2746S0x411
0x2750S0x411	0x26b3S0x2747S0x411
0x70853S0x411	0x421
0x2746S0x411	0x2748S0x411
0x26c3S0x2747S0x411	0x26c4S0x2747S0x411
0x1036S0x455	0x30f9S0x1020S0x455
0x102bS0x455	0x102cS0x455
0x1080S0x455	0x1083S0x455
0x1094S0x455	0x109eS0x455
0x1090S0x455	0x1091S0x455
0xfffS0x455	0x1f4bS0xff8S0x455
0x1010S0x455	0x10beS0x1000S0x455
0x101fS0x455	0x1020S0x455
0x1066S0x455	0x1068S0x455
0x1044S0x455	0x1045S0x455
0x107cS0x455	0x107dS0x455
0x2bdcS0x455	0x2be0S0x455
0x2be5S0x455	0x2be6S0x455
0x2bedS0x455	0x2beeS0x455
0x108bS0x455	0x108cS0x455
0x312cS0x1020S0x455	0x1038S0x455
0x30fdS0x1020S0x455	0x3100S0x1020S0x455
0x3101S0x1020S0x455	0x3102S0x1020S0x455
0x3127S0x1020S0x455	0x3128S0x1020S0x455
0x1f4dS0xff8S0x455	0x1001S0x455
0x10cbS0x1000S0x455	0x1012S0x455
0x17c4S0x109f	0x22dfS0x17aeS0x109f
0x17b3S0x109f	0x17b4S0x109f
0x17b8S0x109f	0x17b9S0x109f
0x62832S0x109f	0x10bc
0x28caS0x49d	0x28cdS0x49d
0x28d7S0x49d	0x2727S0x28ceS0x49d
0x708efS0x49d	0x4ad
0x28cdS0x49d	0x28cfS0x49d
0x2731S0x28ceS0x49d	0x2732S0x28ceS0x49d
0x1166S0x4cc	0x2225S0x114fS0x4cc
0x1154S0x4cc	0x1155S0x4cc
0x1159S0x4cc	0x115aS0x4cc
0x245fS0x114fS0x4cc	0x2462S0x114fS0x4cc
0x2454S0x114fS0x4cc	0x2455S0x114fS0x4cc
0x246eS0x114fS0x4cc	0x2471S0x114fS0x4cc
0x2448S0x114fS0x4cc	0x2449S0x114fS0x4cc
0x246dS0x114fS0x4cc	0x246eS0x114fS0x4cc
0x2caeS0x114fS0x4cc	0x2cafS0x114fS0x4cc
0x2cb4S0x114fS0x4cc	0x2cb5S0x114fS0x4cc
0x2cdaS0x114fS0x4cc	0x2cdbS0x114fS0x4cc
0x2ce5S0x114fS0x4cc	0x2ce6S0x114fS0x4cc
0x2473S0x114fS0x4cc	0x2474S0x114fS0x4cc
0x2854S0x4f2	0x2857S0x4f2
0x2869S0x4f2	0x34c9S0x2858S0x4f2
0x2857S0x4f2	0x285aS0x4f2
0x34d8S0x2858S0x4f2	0x34d9S0x2858S0x4f2
0x27e5S0x573	0x27e8S0x573
0x27f2S0x573	0x26b3S0x27e9S0x573
0x2808S0x573	0x26b3S0x27f3S0x573
0x2811S0x573	0x583
0x27e8S0x573	0x27eaS0x573
0x707e3S0x27e9S0x573	0x27f6S0x573
0x26c3S0x27e9S0x573	0x26c4S0x27e9S0x573
0x707e3S0x27f3S0x573	0x2811S0x573
0x26c3S0x27f3S0x573	0x26c4S0x27f3S0x573
0x293eS0x593	0x2941S0x593
0x294cS0x593	0x3501S0x2942S0x593
0x295cS0x593	0x34ecS0x294dS0x593
0x70919S0x593	0x5a3
0x2941S0x593	0x2944S0x593
0x350aS0x2942S0x593	0x350bS0x2942S0x593
0x34fbS0x294dS0x593	0x34fcS0x294dS0x593
0x293eS0x5e0	0x2941S0x5e0
0x294cS0x5e0	0x3501S0x2942S0x5e0
0x295cS0x5e0	0x34ecS0x294dS0x5e0
0x70919S0x5e0	0x5f0
0x2941S0x5e0	0x2944S0x5e0
0x350aS0x2942S0x5e0	0x350bS0x2942S0x5e0
0x34fbS0x294dS0x5e0	0x34fcS0x294dS0x5e0
0x29fcS0x600	0x29ffS0x600
0x2a0aS0x600	0x3501S0x2a00S0x600
0x2a1aS0x600	0x34ecS0x2a0bS0x600
0x2a38S0x600	0x2a3bS0x600
0x2a47S0x600	0x26c9S0x2a3cS0x600
0x2a58S0x600	0x610
0x29ffS0x600	0x2a02S0x600
0x2a3bS0x600	0x2a3dS0x600
0x350aS0x2a00S0x600	0x350bS0x2a00S0x600
0x34fbS0x2a0bS0x600	0x34fcS0x2a0bS0x600
0x2706S0x2a3cS0x600	0x270dS0x2a3cS0x600
0x26ebS0x2a3cS0x600	0x26eeS0x2a3cS0x600
0x2702S0x2a3cS0x600	0x2703S0x2a3cS0x600
0x270dS0x2a3cS0x600	0x2a58S0x600
0x26d5S0x2a3cS0x600	0x26d8S0x2a3cS0x600
0x26d8S0x2a3cS0x600	0x26dcS0x2a3cS0x600
0x26eeS0x2a3cS0x600	0x26f0S0x2a3cS0x600
0x17c4S0x62f	0x22dfS0x17aeS0x62f
0x17b3S0x62f	0x17b4S0x62f
0x17b8S0x62f	0x17b9S0x62f
0x2a6dS0x640	0x2a70S0x640
0x2a7aS0x640	0x2727S0x2a71S0x640
0x2a8aS0x640	0x34ecS0x2a7bS0x640
0x2aa8S0x640	0x2aabS0x640
0x2ab7S0x640	0x26c9S0x2aacS0x640
0x2acbS0x640	0x34dfS0x2ab8S0x640
0x2ad9S0x640	0x650
0x2a70S0x640	0x2a72S0x640
0x2aabS0x640	0x2aadS0x640
0x7082dS0x2a71S0x640	0x2a7eS0x640
0x2731S0x2a71S0x640	0x2732S0x2a71S0x640
0x34fbS0x2a7bS0x640	0x34fcS0x2a7bS0x640
0x2706S0x2aacS0x640	0x270dS0x2aacS0x640
0x26ebS0x2aacS0x640	0x26eeS0x2aacS0x640
0x2702S0x2aacS0x640	0x2703S0x2aacS0x640
0x270dS0x2aacS0x640	0x2abfS0x640
0x26d5S0x2aacS0x640	0x26d8S0x2aacS0x640
0x26d8S0x2aacS0x640	0x26dcS0x2aacS0x640
0x26eeS0x2aacS0x640	0x26f0S0x2aacS0x640
0x34e6S0x2ab8S0x640	0x34e7S0x2ab8S0x640
0x2854S0x660	0x2857S0x660
0x2869S0x660	0x34c9S0x2858S0x660
0x708a3S0x660	0x670
0x2857S0x660	0x285aS0x660
0x34d8S0x2858S0x660	0x34d9S0x2858S0x660
0x2743S0x680	0x2746S0x680
0x2750S0x680	0x26b3S0x2747S0x680
0x70853S0x680	0x690
0x2746S0x680	0x2748S0x680
0x26c3S0x2747S0x680	0x26c4S0x2747S0x680
0x275fS0x6c2	0x2762S0x6c2
0x276cS0x6c2	0x26b3S0x2763S0x6c2
0x277bS0x6c2	0x26b3S0x276dS0x6c2
0x2784S0x6c2	0x6d2
0x2762S0x6c2	0x2764S0x6c2
0x707e3S0x2763S0x6c2	0x2770S0x6c2
0x26c3S0x2763S0x6c2	0x26c4S0x2763S0x6c2
0x707e3S0x276dS0x6c2	0x2784S0x6c2
0x26c3S0x276dS0x6c2	0x26c4S0x276dS0x6c2
0x29abS0x704	0x29aeS0x704
0x29b8S0x704	0x2727S0x29afS0x704
0x29c7S0x704	0x2710S0x29b9S0x704
0x29ddS0x704	0x26b3S0x29c8S0x704
0x29e8S0x704	0x714
0x29aeS0x704	0x29b0S0x704
0x7082dS0x29afS0x704	0x29bcS0x704
0x2731S0x29afS0x704	0x2732S0x29afS0x704
0x70808S0x29b9S0x704	0x29cbS0x704
0x2720S0x29b9S0x704	0x2721S0x29b9S0x704
0x707e3S0x29c8S0x704	0x29e8S0x704
0x26c3S0x29c8S0x704	0x26c4S0x29c8S0x704
0x2743S0x75a	0x2746S0x75a
0x2750S0x75a	0x26b3S0x2747S0x75a
0x70853S0x75a	0x76a
0x2746S0x75a	0x2748S0x75a
0x26c3S0x2747S0x75a	0x26c4S0x2747S0x75a
0x2c48S0x7ff	0x2b4aS0x2c1eS0x7ff
0x2c21S0x7ff	0x2c22S0x7ff
0x2c30S0x7ff	0x2c31S0x7ff
0x2c39S0x7ff	0x2c3aS0x7ff
0x2c52S0x7ff	0x868
0x2b72S0x2c1eS0x7ff	0x2c52S0x7ff
0x2b55S0x2c1eS0x7ff	0x2b57S0x2c1eS0x7ff
0x2b4eS0x2c1eS0x7ff	0x2b51S0x2c1eS0x7ff
0x2b5dS0x2c1eS0x7ff	0x2b5eS0x2c1eS0x7ff
0x344eS0x895	0x2b4aS0x341dS0x895
0x3425S0x895	0x3427S0x895
0x342bS0x895	0x342cS0x895
0x343aS0x895	0x343bS0x895
0x3441S0x895	0x3442S0x895
0x3459S0x895	0x8db
0x2b72S0x341dS0x895	0x3459S0x895
0x2b55S0x341dS0x895	0x2b57S0x341dS0x895
0x2b4eS0x341dS0x895	0x2b51S0x341dS0x895
0x2b5dS0x341dS0x895	0x2b5eS0x341dS0x895
0x347bS0xb59	0x34bfS0x345aS0xb59
0x3460S0xb59	0x3461S0xb59
0x346fS0xb59	0x3470S0xb59
0x348dS0xb59	0xbea
0x3484S0xb59	0x3485S0xb59
0x3488S0xb59	0x348dS0xb59
0x34c6S0x345aS0xb59	0x34c7S0x345aS0xb59
0x2c48S0x1d9a	0x2b4aS0x2c1eS0x1d9a
0x2c21S0x1d9a	0x2c22S0x1d9a
0x2c30S0x1d9a	0x2c31S0x1d9a
0x2c39S0x1d9a	0x2c3aS0x1d9a
0x2c52S0x1d9a	0x1e05
0x2b72S0x2c1eS0x1d9a	0x2c52S0x1d9a
0x2b55S0x2c1eS0x1d9a	0x2b57S0x2c1eS0x1d9a
0x2b4eS0x2c1eS0x1d9a	0x2b51S0x2c1eS0x1d9a
0x2b5dS0x2c1eS0x1d9a	0x2b5eS0x2c1eS0x1d9a
0x344eS0x1e31	0x2b4aS0x341dS0x1e31
0x3425S0x1e31	0x3427S0x1e31
0x342bS0x1e31	0x342cS0x1e31
0x343aS0x1e31	0x343bS0x1e31
0x3441S0x1e31	0x3442S0x1e31
0x3459S0x1e31	0x1e78
0x2b72S0x341dS0x1e31	0x3459S0x1e31
0x2b55S0x341dS0x1e31	0x2b57S0x341dS0x1e31
0x2b4eS0x341dS0x1e31	0x2b51S0x341dS0x1e31
0x2b5dS0x341dS0x1e31	0x2b5eS0x341dS0x1e31
0x2380S0x2159	0x303dS0x236aS0x2159
0x2375S0x2159	0x2376S0x2159
0x19660S0x2159	0x23adS0x2159
0x23abS0x2159	0x19640S0x2159
0x21a30x233eS0x2159	0x21a50x233eS0x2159
0x234eS0x2159	0x2350S0x2159
0x235cS0x2159	0x235eS0x2159
0x2369S0x2159	0x236aS0x2159
0x2393S0x2159	0x2394S0x2159
0x23b3S0x2159	0x23b5S0x2159
0x2356S0x2159	0x20dbS0x234fS0x2159
0x18c60S0x2159	0x2366S0x2159
0x21980x233eS0x2159	0x21990x233eS0x2159
0x3089S0x236aS0x2159	0x2382S0x2159
0x3041S0x236aS0x2159	0x3042S0x236aS0x2159
0x3047S0x236aS0x2159	0x3048S0x236aS0x2159
0x306dS0x236aS0x2159	0x306eS0x236aS0x2159
0x3084S0x236aS0x2159	0x3085S0x236aS0x2159
0x20e4S0x234fS0x2159	0x20e6S0x234fS0x2159
0x20eaS0x234fS0x2159	0x2359S0x2159
0x28e9S0x256	0x28ecS0x256
0x28f6S0x256	0x2727S0x28edS0x256
0x2914S0x256	0x2917S0x256
0x2923S0x256	0x26c9S0x2918S0x256
0x292fS0x256	0x265
0x28ecS0x256	0x28eeS0x256
0x2917S0x256	0x2919S0x256
0x7082dS0x28edS0x256	0x28faS0x256
0x2731S0x28edS0x256	0x2732S0x28edS0x256
0x2706S0x2918S0x256	0x270dS0x2918S0x256
0x26ebS0x2918S0x256	0x26eeS0x2918S0x256
0x2702S0x2918S0x256	0x2703S0x2918S0x256
0x270dS0x2918S0x256	0x292fS0x256
0x26d5S0x2918S0x256	0x26d8S0x2918S0x256
0x26d8S0x2918S0x256	0x26dcS0x2918S0x256
0x26eeS0x2918S0x256	0x26f0S0x2918S0x256
0x28e9S0x73b	0x28ecS0x73b
0x28f6S0x73b	0x2727S0x28edS0x73b
0x2914S0x73b	0x2917S0x73b
0x2923S0x73b	0x26c9S0x2918S0x73b
0x292fS0x73b	0x74a
0x28ecS0x73b	0x28eeS0x73b
0x2917S0x73b	0x2919S0x73b
0x7082dS0x28edS0x73b	0x28faS0x73b
0x2731S0x28edS0x73b	0x2732S0x28edS0x73b
0x2706S0x2918S0x73b	0x270dS0x2918S0x73b
0x26ebS0x2918S0x73b	0x26eeS0x2918S0x73b
0x2702S0x2918S0x73b	0x2703S0x2918S0x73b
0x270dS0x2918S0x73b	0x292fS0x73b
0x26d5S0x2918S0x73b	0x26d8S0x2918S0x73b
0x26d8S0x2918S0x73b	0x26dcS0x2918S0x73b
0x26eeS0x2918S0x73b	0x26f0S0x2918S0x73b
0x2337S0x2071	0x24e9S0x2323S0x2071
0x70646S0x2071	0x208a
0x251aS0x2323S0x2071	0x251dS0x2323S0x2071
0x2537S0x2323S0x2071	0x2539S0x2323S0x2071
0x2567S0x2323S0x2071	0x2569S0x2323S0x2071
0x24ffS0x2323S0x2071	0x2501S0x2323S0x2071
